Graph,n,m,minDeg,maxDeg,Time,Heuristics,variable,value
"ICvfvv}~w
",10,34,5,9,0.0004162788391113281,0,RecursiveDepth,
"ICvfvv~~w
",10,35,5,9,0.0004189014434814453,0,RecursiveDepth,
"ICvfvz|~w
",10,34,5,9,0.00046062469482421875,0,RecursiveDepth,
"ICvfvz}~w
",10,34,5,9,0.0003840923309326172,0,RecursiveDepth,
"ICvfvz~~w
",10,35,5,9,0.0003330707550048828,0,RecursiveDepth,
"ICvfv~}vw
",10,34,4,8,0.0016851425170898438,0,RecursiveDepth,
"ICvfv~}|w
",10,34,5,8,0.0004496574401855469,0,RecursiveDepth,
"ICvfv~}}w
",10,34,5,8,0.0005207061767578125,0,RecursiveDepth,
"ICvfv~}~W
",10,34,5,8,0.0004248619079589844,0,RecursiveDepth,
"ICvfv~}~o
",10,34,5,8,0.0007059574127197266,0,RecursiveDepth,
"ICvfv~}~w
",10,35,5,9,0.001470327377319336,0,RecursiveDepth,
"ICvfv~~~w
",10,36,5,9,0.00043082237243652344,0,RecursiveDepth,
"ICvf~z{~w
",10,34,5,9,0.00044155120849609375,0,RecursiveDepth,
"ICvf~z}|w
",10,34,5,8,0.0007610321044921875,0,RecursiveDepth,
"ICvf~z}~g
",10,34,5,8,0.0016973018646240234,0,RecursiveDepth,
"ICvf~z}~o
",10,34,1,8,0.0014576911926269531,1,RecursiveDepth,1.0
"ICvf~z}~w
",10,35,5,9,0.0008385181427001953,0,RecursiveDepth,
"ICvf~z~~o
",10,35,5,8,0.0004723072052001953,0,RecursiveDepth,
"ICvf~z~~w
",10,36,5,9,0.0009543895721435547,0,RecursiveDepth,
"ICvf~~~~w
",10,37,5,9,0.0012350082397460938,0,RecursiveDepth,
"ICvt|}~nw
",10,34,2,8,0.0010333061218261719,0,RecursiveDepth,
"ICvt|}~~w
",10,35,3,9,0.0011577606201171875,0,RecursiveDepth,
"ICvt|~~~w
",10,36,4,9,0.0010526180267333984,0,RecursiveDepth,
"ICvt~r^~w
",10,34,4,9,0.0014998912811279297,0,RecursiveDepth,
"ICvt~rn~w
",10,34,5,9,0.0009202957153320312,0,RecursiveDepth,
"ICvt~r|~w
",10,34,4,9,0.0042095184326171875,1,RecursiveDepth,4.0
"ICvt~r}~w
",10,34,5,9,0.0011646747589111328,0,RecursiveDepth,
"ICvt~r~~o
",10,34,5,8,0.0009534358978271484,0,RecursiveDepth,
"ICvt~r~~w
",10,35,2,9,0.002112865447998047,1,RecursiveDepth,2.0
"ICvt~z^nw
",10,34,4,8,0.0005631446838378906,0,RecursiveDepth,
"ICvt~z^vw
",10,34,3,8,0.0005486011505126953,0,RecursiveDepth,
"ICvt~z^}w
",10,34,6,8,0.004312992095947266,1,RecursiveDepth,6.0
"ICvt~z^~w
",10,35,4,9,0.0004611015319824219,0,RecursiveDepth,
"ICvt~zy~w
",10,34,5,9,0.0012645721435546875,0,RecursiveDepth,
"ICvt~z}vw
",10,34,4,8,0.0015184879302978516,0,RecursiveDepth,
"ICvt~z}}w
",10,34,5,8,0.001016855239868164,0,RecursiveDepth,
"ICvt~z}~g
",10,34,3,8,0.003178834915161133,1,RecursiveDepth,3.0
"ICvt~z}~o
",10,34,5,8,0.0004665851593017578,0,RecursiveDepth,
"ICvt~z}~w
",10,35,5,9,0.0004756450653076172,0,RecursiveDepth,
"ICvt~z~~w
",10,36,5,9,0.0016164779663085938,0,RecursiveDepth,
"ICvt~~}nw
",10,35,4,8,0.001646280288696289,0,RecursiveDepth,
"ICvt~~}~W
",10,35,5,8,0.0005533695220947266,0,RecursiveDepth,
"ICvt~~}~w
",10,36,5,9,0.0005235671997070312,0,RecursiveDepth,
"ICvt~~~~w
",10,37,5,9,0.00045680999755859375,0,RecursiveDepth,
"ICvvd}~~w
",10,34,4,9,0.0009226799011230469,0,RecursiveDepth,
"ICvvd~^~w
",10,34,4,9,0.0009341239929199219,0,RecursiveDepth,
"ICvvd~n~w
",10,34,5,9,0.0009131431579589844,0,RecursiveDepth,
"ICvvd~v~w
",10,34,5,9,0.00044798851013183594,0,RecursiveDepth,
"ICvvd~|~w
",10,34,5,9,0.0007867813110351562,0,RecursiveDepth,
"ICvvd~}~w
",10,34,5,9,0.0005500316619873047,0,RecursiveDepth,
"ICvvd~~~w
",10,35,5,9,0.0011930465698242188,0,RecursiveDepth,
"ICvve~^~w
",10,34,3,9,0.00042057037353515625,0,RecursiveDepth,
"ICvve~}~w
",10,34,4,9,0.0009634494781494141,0,RecursiveDepth,
"ICvve~~~w
",10,35,4,9,0.0005815029144287109,0,RecursiveDepth,
"ICvvf\~~w
",10,34,5,9,0.0004677772521972656,0,RecursiveDepth,
"ICvvf^^~w
",10,34,1,9,0.001580953598022461,1,RecursiveDepth,1.0
"ICvvf^n~w
",10,34,5,9,0.0005285739898681641,0,RecursiveDepth,
"ICvvf^|~w
",10,34,5,9,0.00041866302490234375,0,RecursiveDepth,
"ICvvf^}~w
",10,34,5,9,0.002710580825805664,1,RecursiveDepth,5.0
"ICvvf^~~w
",10,35,5,9,0.0008838176727294922,0,RecursiveDepth,
"ICvvfj~~w
",10,34,5,9,0.0005495548248291016,0,RecursiveDepth,
"ICvvfn^~w
",10,34,4,9,0.002038717269897461,0,RecursiveDepth,
"ICvvfnn~w
",10,34,1,9,0.0015282630920410156,1,RecursiveDepth,1.0
"ICvvfnv~w
",10,34,4,9,0.0009698867797851562,0,RecursiveDepth,
"ICvvfn|~w
",10,34,5,9,0.0014002323150634766,0,RecursiveDepth,
"ICvvfn}~w
",10,34,5,9,0.001028299331665039,0,RecursiveDepth,
"ICvvfn~~w
",10,35,5,9,0.0004677772521972656,0,RecursiveDepth,
"ICvvfz^~w
",10,34,4,9,0.0027189254760742188,1,RecursiveDepth,4.0
"ICvvfzz~w
",10,34,5,9,0.000385284423828125,0,RecursiveDepth,
"ICvvfz|~w
",10,34,5,9,0.0008025169372558594,0,RecursiveDepth,
"ICvvfz}~w
",10,34,5,9,0.0008740425109863281,0,RecursiveDepth,
"ICvvfz~~w
",10,35,5,9,0.0005412101745605469,0,RecursiveDepth,
"ICvvf~}nw
",10,34,5,8,0.0009253025054931641,0,RecursiveDepth,
"ICvvf~}vw
",10,34,1,8,0.0010232925415039062,1,RecursiveDepth,1.0
"ICvvf~}zw
",10,34,5,8,0.0008304119110107422,0,RecursiveDepth,
"ICvvf~}|w
",10,34,5,8,0.0010232925415039062,0,RecursiveDepth,
"ICvvf~}~W
",10,34,5,8,0.001051187515258789,0,RecursiveDepth,
"ICvvf~}~o
",10,34,5,8,0.0009341239929199219,0,RecursiveDepth,
"ICvvf~}~w
",10,35,5,9,0.00042939186096191406,0,RecursiveDepth,
"ICvvf~~~w
",10,36,5,9,0.0004851818084716797,0,RecursiveDepth,
"ICvvl}~nw
",10,34,3,8,0.0005490779876708984,0,RecursiveDepth,
"ICvvl}~~w
",10,35,4,9,0.00040221214294433594,0,RecursiveDepth,
"ICvvl~}nw
",10,34,4,8,0.0016019344329833984,0,RecursiveDepth,
"ICvvl~}vw
",10,34,1,8,0.0016732215881347656,1,RecursiveDepth,1.0
"ICvvl~}~W
",10,34,8,8,0.0060083866119384766,1,RecursiveDepth,8.0
"ICvvl~}~g
",10,34,5,8,0.0008573532104492188,0,RecursiveDepth,
"ICvvl~}~o
",10,34,5,8,0.0015878677368164062,0,RecursiveDepth,
"ICvvl~}~w
",10,35,5,9,0.0010440349578857422,0,RecursiveDepth,
"ICvvl~~~w
",10,36,2,9,0.0029404163360595703,1,RecursiveDepth,2.0
"ICvvnm~nw
",10,34,4,8,0.00040650367736816406,0,RecursiveDepth,
"ICvvnm~~o
",10,34,5,8,0.00039768218994140625,0,RecursiveDepth,
"ICvvnm~~w
",10,35,5,9,0.00031304359436035156,0,RecursiveDepth,
"ICvvnnvnw
",10,34,4,8,0.0010857582092285156,0,RecursiveDepth,
"ICvvnnv|w
",10,34,3,8,0.000568389892578125,0,RecursiveDepth,
"ICvvnnv~w
",10,35,4,9,0.0017087459564208984,0,RecursiveDepth,
"ICvvnn~~w
",10,36,5,9,0.0006194114685058594,0,RecursiveDepth,
"ICvvnq~~w
",10,34,5,9,0.0009944438934326172,0,RecursiveDepth,
"ICvvnr^~w
",10,34,1,9,0.0020132064819335938,1,RecursiveDepth,1.0
"ICvvnrn~w
",10,34,1,9,0.0015380382537841797,1,RecursiveDepth,1.0
"ICvvnrv~w
",10,34,1,9,0.001077890396118164,1,RecursiveDepth,1.0
"ICvvnr|~w
",10,34,5,9,0.0010170936584472656,0,RecursiveDepth,
"ICvvnr}~w
",10,34,5,9,0.0010082721710205078,0,RecursiveDepth,
"ICvvnr~~o
",10,34,5,8,0.001222372055053711,0,RecursiveDepth,
"ICvvnr~~w
",10,35,5,9,0.0019431114196777344,0,RecursiveDepth,
"ICvvn~}nw
",10,35,5,8,0.0010981559753417969,0,RecursiveDepth,
"ICvvn~}|w
",10,35,5,8,0.0010793209075927734,0,RecursiveDepth,
"ICvvn~}~w
",10,36,2,9,0.0018427371978759766,1,RecursiveDepth,2.0
"ICvvn~~~w
",10,37,5,9,0.0012493133544921875,0,RecursiveDepth,
"ICvvt}~nw
",10,34,3,8,0.0005483627319335938,0,RecursiveDepth,
"ICvvt}~~w
",10,35,9,9,0.006609678268432617,1,RecursiveDepth,9.0
"ICvvt~~~w
",10,36,2,9,0.0023407936096191406,1,RecursiveDepth,2.0
"ICvvvm~nw
",10,34,2,8,0.0027494430541992188,1,RecursiveDepth,2.0
"ICvvvm~~g
",10,34,5,8,0.0010287761688232422,0,RecursiveDepth,
"ICvvvm~~w
",10,35,5,9,0.0004138946533203125,0,RecursiveDepth,
"ICvvvnvnw
",10,34,5,8,0.0005037784576416016,0,RecursiveDepth,
"ICvvvnv|w
",10,34,1,8,0.0014941692352294922,1,RecursiveDepth,1.0
"ICvvvnv~W
",10,34,5,8,0.0004322528839111328,0,RecursiveDepth,
"ICvvvnv~o
",10,34,5,8,0.0009672641754150391,0,RecursiveDepth,
"ICvvvnv~w
",10,35,4,9,0.003588438034057617,1,RecursiveDepth,4.0
"ICvvvn{~w
",10,34,5,9,0.001039266586303711,0,RecursiveDepth,
"ICvvvn|nw
",10,34,5,8,0.0005438327789306641,0,RecursiveDepth,
"ICvvvn|~W
",10,34,5,8,0.0013616085052490234,0,RecursiveDepth,
"ICvvvn|~g
",10,34,5,8,0.0008633136749267578,0,RecursiveDepth,
"ICvvvn|~o
",10,34,5,8,0.0010845661163330078,0,RecursiveDepth,
"ICvvvn|~w
",10,35,5,9,0.00045800209045410156,0,RecursiveDepth,
"ICvvvn}vw
",10,34,4,8,0.0016198158264160156,0,RecursiveDepth,
"ICvvvn}~w
",10,35,5,9,0.0004220008850097656,0,RecursiveDepth,
"ICvvvn~~w
",10,36,5,9,0.0010211467742919922,0,RecursiveDepth,
"ICvvvq~~w
",10,34,5,9,0.0013909339904785156,0,RecursiveDepth,
"ICvvvr^~w
",10,34,4,9,0.0005705356597900391,0,RecursiveDepth,
"ICvvvrn~w
",10,34,5,9,0.0009489059448242188,0,RecursiveDepth,
"ICvvvrv~w
",10,34,5,9,0.0005054473876953125,0,RecursiveDepth,
"ICvvvrz~w
",10,34,5,9,0.0010373592376708984,0,RecursiveDepth,
"ICvvvr}~w
",10,34,4,9,0.002964496612548828,1,RecursiveDepth,4.0
"ICvvvr~~o
",10,34,5,8,0.0005116462707519531,0,RecursiveDepth,
"ICvvvr~~w
",10,35,5,9,0.00095367431640625,0,RecursiveDepth,
"ICvvvu~nw
",10,34,4,8,0.0004165172576904297,0,RecursiveDepth,
"ICvvvu~~w
",10,35,1,9,0.001483917236328125,1,RecursiveDepth,1.0
"ICvvvvvnw
",10,34,5,8,0.0008733272552490234,0,RecursiveDepth,
"ICvvvvv|w
",10,34,5,8,0.0004949569702148438,0,RecursiveDepth,
"ICvvvvv~g
",10,34,5,8,0.0009777545928955078,0,RecursiveDepth,
"ICvvvvv~o
",10,34,5,8,0.001430511474609375,0,RecursiveDepth,
"ICvvvvv~w
",10,35,5,9,0.0007996559143066406,0,RecursiveDepth,
"ICvvvvznw
",10,34,2,8,0.0017080307006835938,1,RecursiveDepth,2.0
"ICvvvvz|w
",10,34,5,8,0.0010581016540527344,0,RecursiveDepth,
"ICvvvvz}w
",10,34,0,8,0.0009851455688476562,1,RecursiveDepth,0.0
"ICvvvvz~o
",10,34,8,8,0.007086277008056641,1,RecursiveDepth,8.0
"ICvvvvz~w
",10,35,5,9,0.0009310245513916016,0,RecursiveDepth,
"ICvvvv{~w
",10,34,5,9,0.001085519790649414,0,RecursiveDepth,
"ICvvvv}nw
",10,34,5,8,0.001554727554321289,0,RecursiveDepth,
"ICvvvv}~W
",10,34,5,8,0.0005092620849609375,0,RecursiveDepth,
"ICvvvv}~g
",10,34,5,8,0.0003809928894042969,0,RecursiveDepth,
"ICvvvv}~o
",10,34,5,8,0.0013589859008789062,0,RecursiveDepth,
"ICvvvv}~w
",10,35,5,9,0.0009627342224121094,0,RecursiveDepth,
"ICvvvv~~w
",10,36,5,9,0.0005497932434082031,0,RecursiveDepth,
"ICvvvy~nw
",10,34,1,8,0.0015914440155029297,1,RecursiveDepth,1.0
"ICvvvy~~w
",10,35,2,9,0.002017498016357422,1,RecursiveDepth,2.0
"ICvvvz|nw
",10,34,5,8,0.0009744167327880859,0,RecursiveDepth,
"ICvvvz|~W
",10,34,5,8,0.00047469139099121094,0,RecursiveDepth,
"ICvvvz|~o
",10,34,5,8,0.0012297630310058594,0,RecursiveDepth,
"ICvvvz|~w
",10,35,5,9,0.0010581016540527344,0,RecursiveDepth,
"ICvvvz}nw
",10,34,5,8,0.0003826618194580078,0,RecursiveDepth,
"ICvvvz}~g
",10,34,1,8,0.001459360122680664,1,RecursiveDepth,1.0
"ICvvvz}~o
",10,34,5,8,0.0009200572967529297,0,RecursiveDepth,
"ICvvvz}~w
",10,35,5,9,0.00046896934509277344,0,RecursiveDepth,
"ICvvvz~~w
",10,36,1,9,0.0011715888977050781,1,RecursiveDepth,1.0
"ICvvv~}nw
",10,35,5,8,0.0004677772521972656,0,RecursiveDepth,
"ICvvv~}|w
",10,35,5,8,0.0016319751739501953,0,RecursiveDepth,
"ICvvv~}}w
",10,35,3,8,0.003218412399291992,1,RecursiveDepth,3.0
"ICvvv~}~W
",10,35,5,8,0.0010192394256591797,0,RecursiveDepth,
"ICvvv~}~w
",10,36,5,9,0.000942230224609375,0,RecursiveDepth,
"ICvvv~~~w
",10,37,5,9,0.0005931854248046875,0,RecursiveDepth,
"ICvv~z~~w
",10,37,5,9,0.0011162757873535156,0,RecursiveDepth,
"ICvv~~~~w
",10,38,5,9,0.0004527568817138672,0,RecursiveDepth,
"ICv~vzvnw
",10,35,5,8,0.0010385513305664062,0,RecursiveDepth,
"ICv~vzv|w
",10,35,5,8,0.0004994869232177734,0,RecursiveDepth,
"ICv~vzv~o
",10,35,5,8,0.00093841552734375,0,RecursiveDepth,
"ICv~vzv~w
",10,36,1,9,0.0011057853698730469,1,RecursiveDepth,1.0
"ICv~vz||w
",10,35,5,8,0.0009796619415283203,0,RecursiveDepth,
"ICv~vz|~W
",10,35,5,8,0.0005190372467041016,0,RecursiveDepth,
"ICv~vz|~w
",10,36,5,9,0.001767873764038086,0,RecursiveDepth,
"ICv~vz~~w
",10,37,5,9,0.0017549991607666016,0,RecursiveDepth,
"ICv~v~}nw
",10,36,5,8,0.0010828971862792969,0,RecursiveDepth,
"ICv~v~}vw
",10,36,4,8,0.00048160552978515625,0,RecursiveDepth,
"ICv~v~}|w
",10,36,1,8,0.0015764236450195312,1,RecursiveDepth,1.0
"ICv~v~}~o
",10,36,5,8,0.0011184215545654297,0,RecursiveDepth,
"ICv~v~}~w
",10,37,5,9,0.000598907470703125,0,RecursiveDepth,
"ICv~v~~~w
",10,38,5,9,0.0006587505340576172,0,RecursiveDepth,
"ICv~~~~~w
",10,39,5,9,0.0013151168823242188,0,RecursiveDepth,
"ICxu|z~~w
",10,34,5,9,0.0008740425109863281,0,RecursiveDepth,
"ICxu|~n~w
",10,34,5,9,0.001605987548828125,0,RecursiveDepth,
"ICxu|~}~w
",10,34,5,9,0.0008463859558105469,0,RecursiveDepth,
"ICxu|~~~w
",10,35,5,9,0.0006315708160400391,0,RecursiveDepth,
"ICxu}z~~w
",10,34,4,9,0.0009963512420654297,0,RecursiveDepth,
"ICxu}}~~w
",10,34,4,9,0.000499725341796875,0,RecursiveDepth,
"ICxu}~^~w
",10,34,3,9,0.0010275840759277344,0,RecursiveDepth,
"ICxu}~n~w
",10,34,4,9,0.0009276866912841797,0,RecursiveDepth,
"ICxu}~}~w
",10,34,4,9,0.0005893707275390625,0,RecursiveDepth,
"ICxu}~~~w
",10,35,4,9,0.00041365623474121094,0,RecursiveDepth,
"ICxu~\~~w
",10,34,5,9,0.0005342960357666016,0,RecursiveDepth,
"ICxu~^n~w
",10,34,4,9,0.0009503364562988281,0,RecursiveDepth,
"ICxu~^|~w
",10,34,5,9,0.0003414154052734375,0,RecursiveDepth,
"ICxu~^}~w
",10,34,5,9,0.0005364418029785156,0,RecursiveDepth,
"ICxu~^~~w
",10,35,5,9,0.0004115104675292969,0,RecursiveDepth,
"ICxu~r~~w
",10,34,5,9,0.0007522106170654297,0,RecursiveDepth,
"ICxu~z|~w
",10,34,5,9,0.00037097930908203125,0,RecursiveDepth,
"ICxu~z}~w
",10,34,5,9,0.00037670135498046875,0,RecursiveDepth,
"ICxu~z~~w
",10,35,5,9,0.001447916030883789,0,RecursiveDepth,
"ICxu~~}nw
",10,34,5,8,0.0005047321319580078,0,RecursiveDepth,
"ICxu~~}vw
",10,34,4,8,0.0005152225494384766,0,RecursiveDepth,
"ICxu~~}zw
",10,34,5,8,0.0008413791656494141,0,RecursiveDepth,
"ICxu~~}~W
",10,34,2,8,0.0020923614501953125,1,RecursiveDepth,2.0
"ICxu~~}~o
",10,34,5,8,0.0005064010620117188,0,RecursiveDepth,
"ICxu~~}~w
",10,35,5,9,0.00046324729919433594,0,RecursiveDepth,
"ICxu~~~~w
",10,36,5,9,0.0010597705841064453,0,RecursiveDepth,
"ICxvF~~~w
",10,34,5,9,0.0006248950958251953,0,RecursiveDepth,
"ICxvR~~~w
",10,34,5,9,0.0016872882843017578,0,RecursiveDepth,
"ICxvU~~~w
",10,34,5,9,0.0005838871002197266,0,RecursiveDepth,
"ICxvV^~~w
",10,34,4,9,0.00039505958557128906,0,RecursiveDepth,
"ICxvVv~~w
",10,34,5,9,0.0005550384521484375,0,RecursiveDepth,
"ICxvVz~~w
",10,34,5,9,0.0006554126739501953,0,RecursiveDepth,
"ICxvV~}~w
",10,34,1,9,0.0013897418975830078,1,RecursiveDepth,1.0
"ICxvV~~~w
",10,35,5,9,0.0006349086761474609,0,RecursiveDepth,
"ICxvZz~~w
",10,34,5,9,0.0006375312805175781,0,RecursiveDepth,
"ICxvZ~}~w
",10,34,5,9,0.00103759765625,0,RecursiveDepth,
"ICxvZ~~~w
",10,35,5,9,0.0005872249603271484,0,RecursiveDepth,
"ICxv]z~~w
",10,34,5,9,0.0006349086761474609,0,RecursiveDepth,
"ICxv^\~~w
",10,34,4,9,0.00054931640625,0,RecursiveDepth,
"ICxv^^n~w
",10,34,3,9,0.0005340576171875,0,RecursiveDepth,
"ICxv^^}~w
",10,34,4,9,0.0005414485931396484,0,RecursiveDepth,
"ICxv^^~~w
",10,35,4,9,0.0005512237548828125,0,RecursiveDepth,
"ICxv^j~~w
",10,34,5,9,0.0004222393035888672,0,RecursiveDepth,
"ICxv^zv~w
",10,34,5,9,0.0010020732879638672,0,RecursiveDepth,
"ICxv^zz~w
",10,34,5,9,0.000499725341796875,0,RecursiveDepth,
"ICxv^z|~w
",10,34,5,9,0.0008504390716552734,0,RecursiveDepth,
"ICxv^z}~w
",10,34,5,9,0.0004367828369140625,0,RecursiveDepth,
"ICxv^z~~w
",10,35,5,9,0.0009274482727050781,0,RecursiveDepth,
"ICxv^~}^w
",10,34,5,8,0.0043792724609375,1,RecursiveDepth,5.0
"ICxv^~}zw
",10,34,4,8,0.0009400844573974609,0,RecursiveDepth,
"ICxv^~}~W
",10,34,5,8,0.00045490264892578125,0,RecursiveDepth,
"ICxv^~}~o
",10,34,5,8,0.0005068778991699219,0,RecursiveDepth,
"ICxv^~}~w
",10,35,5,9,0.0008318424224853516,0,RecursiveDepth,
"ICxv^~~~w
",10,36,5,9,0.0004699230194091797,0,RecursiveDepth,
"ICxve~~~w
",10,34,5,9,0.0009303092956542969,0,RecursiveDepth,
"ICxvf^~~w
",10,34,5,9,0.0008828639984130859,0,RecursiveDepth,
"ICxvfv~~w
",10,34,5,9,0.0004401206970214844,0,RecursiveDepth,
"ICxvfz~~w
",10,34,6,9,0.0009472370147705078,0,RecursiveDepth,
"ICxvf~}~w
",10,34,6,9,0.000759124755859375,0,RecursiveDepth,
"ICxvf~~~w
",10,35,6,9,0.0006468296051025391,0,RecursiveDepth,
"ICxvr|~~w
",10,34,4,9,0.00029969215393066406,0,RecursiveDepth,
"ICxvr~|~w
",10,34,5,9,0.00038814544677734375,0,RecursiveDepth,
"ICxvr~~~w
",10,35,5,9,0.0008034706115722656,0,RecursiveDepth,
"ICxvu|~~w
",10,34,5,9,0.0015413761138916016,0,RecursiveDepth,
"ICxvu}~~w
",10,34,5,9,0.001081228256225586,0,RecursiveDepth,
"ICxvu~^~w
",10,34,4,9,0.0005776882171630859,0,RecursiveDepth,
"ICxvu~n~w
",10,34,5,9,0.00033354759216308594,0,RecursiveDepth,
"ICxvu~|~w
",10,34,5,9,0.000606536865234375,0,RecursiveDepth,
"ICxvu~}~w
",10,34,5,9,0.001516103744506836,0,RecursiveDepth,
"ICxvu~~~w
",10,35,5,9,0.0004210472106933594,0,RecursiveDepth,
"ICxvvZ~~w
",10,34,5,9,0.0006499290466308594,0,RecursiveDepth,
"ICxvv\~~w
",10,34,5,9,0.0004737377166748047,0,RecursiveDepth,
"ICxvv^n~w
",10,34,4,9,0.0007576942443847656,0,RecursiveDepth,
"ICxvv^|~w
",10,34,5,9,0.0005424022674560547,0,RecursiveDepth,
"ICxvv^~~w
",10,35,5,9,0.0008428096771240234,0,RecursiveDepth,
"ICxvvj~~w
",10,34,6,9,0.0008113384246826172,0,RecursiveDepth,
"ICxvvn^~w
",10,34,5,9,0.001514434814453125,0,RecursiveDepth,
"ICxvvnn~w
",10,34,5,9,0.0003790855407714844,0,RecursiveDepth,
"ICxvvn~~w
",10,35,1,9,0.0014567375183105469,1,RecursiveDepth,1.0
"ICxvvr~~w
",10,34,5,9,0.0008771419525146484,0,RecursiveDepth,
"ICxvvt~~w
",10,34,5,9,0.0005514621734619141,0,RecursiveDepth,
"ICxvvv^~w
",10,34,5,9,0.001100778579711914,0,RecursiveDepth,
"ICxvvvn~w
",10,34,5,9,0.0005047321319580078,0,RecursiveDepth,
"ICxvvvv~w
",10,34,5,9,0.0005497932434082031,0,RecursiveDepth,
"ICxvvvz~w
",10,34,4,9,0.0003871917724609375,0,RecursiveDepth,
"ICxvvv}~w
",10,34,5,9,0.0009815692901611328,0,RecursiveDepth,
"ICxvvv~~w
",10,35,5,9,0.0011632442474365234,0,RecursiveDepth,
"ICxvvzv~w
",10,34,6,9,0.0009219646453857422,0,RecursiveDepth,
"ICxvvz|~w
",10,34,6,9,0.0005466938018798828,0,RecursiveDepth,
"ICxvvz}~w
",10,34,6,9,0.00046706199645996094,0,RecursiveDepth,
"ICxvvz~~w
",10,35,6,9,0.00041961669921875,0,RecursiveDepth,
"ICxvv~}^w
",10,34,1,8,0.0009915828704833984,1,RecursiveDepth,1.0
"ICxvv~}vw
",10,34,5,8,0.0003910064697265625,0,RecursiveDepth,
"ICxvv~}zw
",10,34,5,8,0.0008871555328369141,0,RecursiveDepth,
"ICxvv~}|w
",10,34,4,8,0.0032994747161865234,1,RecursiveDepth,4.0
"ICxvv~}}w
",10,34,5,8,0.0009145736694335938,0,RecursiveDepth,
"ICxvv~}~W
",10,34,6,8,0.0014209747314453125,0,RecursiveDepth,
"ICxvv~}~o
",10,34,6,8,0.0014047622680664062,0,RecursiveDepth,
"ICxvv~}~w
",10,35,6,9,0.0005865097045898438,0,RecursiveDepth,
"ICxvv~~~w
",10,36,6,9,0.0014624595642089844,0,RecursiveDepth,
"ICxv~z{~w
",10,34,6,9,0.0009131431579589844,0,RecursiveDepth,
"ICxv~z}~g
",10,34,6,8,0.0004088878631591797,0,RecursiveDepth,
"ICxv~z}~o
",10,34,6,8,0.000957489013671875,0,RecursiveDepth,
"ICxv~z}~w
",10,35,6,9,0.0005104541778564453,0,RecursiveDepth,
"ICxv~z~~o
",10,35,6,8,0.0009398460388183594,0,RecursiveDepth,
"ICxv~z~~w
",10,36,6,9,0.001007080078125,0,RecursiveDepth,
"ICxv~~~~w
",10,37,6,9,0.001317739486694336,0,RecursiveDepth,
"ICx}|~~~w
",10,36,5,9,0.0005848407745361328,0,RecursiveDepth,
"ICx}}}~nw
",10,34,4,8,0.0010068416595458984,0,RecursiveDepth,
"ICx}}}~~w
",10,35,4,9,0.0005543231964111328,0,RecursiveDepth,
"ICx}}~^nw
",10,34,3,8,0.0003731250762939453,0,RecursiveDepth,
"ICx}}~^vw
",10,34,2,8,0.0005483627319335938,0,RecursiveDepth,
"ICx}}~^~o
",10,34,3,8,0.0005428791046142578,0,RecursiveDepth,
"ICx}}~^~w
",10,35,3,9,0.0008831024169921875,0,RecursiveDepth,
"ICx}}~}nw
",10,34,4,8,0.0009617805480957031,0,RecursiveDepth,
"ICx}}~}~W
",10,34,4,8,0.0004990100860595703,0,RecursiveDepth,
"ICx}}~}~g
",10,34,4,8,0.0014147758483886719,0,RecursiveDepth,
"ICx}}~}~o
",10,34,4,8,0.0013866424560546875,0,RecursiveDepth,
"ICx}}~}~w
",10,35,4,9,0.0015990734100341797,0,RecursiveDepth,
"ICx}}~~~w
",10,36,1,9,0.0012094974517822266,1,RecursiveDepth,1.0
"ICx}~y~nw
",10,34,4,8,0.001149892807006836,0,RecursiveDepth,
"ICx}~y~~o
",10,34,5,8,0.0015568733215332031,0,RecursiveDepth,
"ICx}~y~~w
",10,35,5,9,0.0010788440704345703,0,RecursiveDepth,
"ICx}~z|nw
",10,34,5,8,0.0009236335754394531,0,RecursiveDepth,
"ICx}~z|~W
",10,34,5,8,0.0005681514739990234,0,RecursiveDepth,
"ICx}~z|~w
",10,35,5,9,0.0004622936248779297,0,RecursiveDepth,
"ICx}~z}nw
",10,34,5,8,0.0003898143768310547,0,RecursiveDepth,
"ICx}~z}~W
",10,34,5,8,0.0009210109710693359,0,RecursiveDepth,
"ICx}~z}~g
",10,34,5,8,0.00077056884765625,0,RecursiveDepth,
"ICx}~z}~o
",10,34,5,8,0.0009479522705078125,0,RecursiveDepth,
"ICx}~z}~w
",10,35,5,9,0.0010051727294921875,0,RecursiveDepth,
"ICx}~z~~w
",10,36,5,9,0.00037598609924316406,0,RecursiveDepth,
"ICx}~~}nw
",10,35,3,8,0.003375530242919922,1,RecursiveDepth,3.0
"ICx}~~}vw
",10,35,4,8,0.001073598861694336,0,RecursiveDepth,
"ICx}~~}~W
",10,35,5,8,0.0011076927185058594,0,RecursiveDepth,
"ICx}~~}~o
",10,35,5,8,0.0014176368713378906,0,RecursiveDepth,
"ICx}~~}~w
",10,36,5,9,0.0003848075866699219,0,RecursiveDepth,
"ICx}~~~~w
",10,37,5,9,0.0010502338409423828,0,RecursiveDepth,
"ICx~ez~~w
",10,34,5,9,0.0010294914245605469,0,RecursiveDepth,
"ICx~e}~~w
",10,34,5,9,0.0003910064697265625,0,RecursiveDepth,
"ICx~e~^~w
",10,34,4,9,0.001049041748046875,0,RecursiveDepth,
"ICx~e~n~w
",10,34,5,9,0.0010879039764404297,0,RecursiveDepth,
